score,info_tokens,lives,deck,moves_left,fives,fours,threes,twos,num_players,discard,play,tell_colour,tell_value,final_score
3,3,3,27,6,0,0,0,0,5,0,0,0,1,16
3,2,3,27,6,0,0,0,0,5,0,0,1,0,16
3,1,3,27,6,0,0,0,0,5,0,1,0,0,16
4,1,3,26,6,0,0,0,0,5,0,0,0,1,16
4,0,3,26,6,0,0,0,0,5,1,0,0,0,16
4,1,3,25,6,0,0,0,0,5,0,0,0,1,16
4,0,3,25,6,0,0,0,0,5,1,0,0,0,16
4,1,3,24,6,0,0,0,0,5,0,0,0,1,16
4,0,3,24,6,0,0,0,0,5,1,0,0,0,16
4,1,3,23,6,0,0,0,0,5,0,0,0,1,16
4,0,3,23,6,0,0,0,0,5,1,0,0,0,16
4,1,3,22,6,0,0,0,0,5,0,0,1,0,16
4,0,3,22,6,0,0,0,0,5,0,1,0,0,16
5,0,3,21,6,0,0,0,1,5,1,0,0,0,16
5,1,3,20,6,0,0,0,1,5,0,0,1,0,16
5,0,3,20,6,0,0,0,1,5,0,1,0,0,16
6,0,3,19,6,0,0,0,2,5,1,0,0,0,16
6,1,3,18,6,0,0,0,2,5,0,0,0,1,16
6,0,3,18,6,0,0,0,2,5,1,0,0,0,16
6,1,3,17,6,0,0,0,2,5,0,1,0,0,16
7,1,3,16,6,0,0,1,2,5,0,0,0,1,16
7,0,3,16,6,0,0,1,2,5,1,0,0,0,16
7,1,3,15,6,0,0,1,2,5,0,0,0,1,16
7,0,3,15,6,0,0,1,2,5,1,0,0,0,16
7,1,3,14,6,0,0,1,2,5,0,0,1,0,16
7,0,3,14,6,0,0,1,2,5,0,1,0,0,16
8,0,3,13,6,0,1,1,2,5,0,1,0,0,16
9,0,3,12,6,0,1,2,2,5,1,0,0,0,16
9,1,3,11,6,0,1,2,2,5,0,0,1,0,16
9,0,3,11,6,0,1,2,2,5,1,0,0,0,16
9,1,3,10,6,0,1,2,2,5,0,0,0,1,16
9,0,3,10,6,0,1,2,2,5,1,0,0,0,16
9,1,3,9,6,0,1,2,2,5,0,0,0,1,16
9,0,3,9,6,0,1,2,2,5,1,0,0,0,16
9,1,3,8,6,0,1,2,2,5,0,0,0,1,16
9,0,3,8,6,0,1,2,2,5,0,1,0,0,16
10,1,3,7,6,1,1,2,2,5,0,0,0,1,16
10,0,3,7,6,1,1,2,2,5,0,1,0,0,16
11,0,3,6,6,1,1,2,3,5,1,0,0,0,16
11,1,3,5,6,1,1,2,3,5,0,0,1,0,16
11,0,3,5,6,1,1,2,3,5,0,1,0,0,16
12,0,3,4,6,1,1,2,3,5,1,0,0,0,16
12,1,3,3,6,1,1,2,3,5,0,0,0,1,16
12,0,3,3,6,1,1,2,3,5,0,1,0,0,16
13,0,3,2,6,1,1,2,4,5,1,0,0,0,16
13,1,3,1,6,1,1,2,4,5,0,1,0,0,16
14,1,3,0,5,1,1,3,4,5,0,0,0,1,16
14,0,3,0,4,1,1,3,4,5,0,1,0,0,16
15,0,3,0,3,1,1,4,4,5,1,0,0,0,16
15,1,3,0,2,1,1,4,4,5,0,1,0,0,16
16,1,3,0,1,1,2,4,4,5,0,0,0,1,16
0,8,3,40,3,0,0,0,0,2,0,0,0,1,16
0,7,3,40,3,0,0,0,0,2,0,1,0,0,16
1,7,3,39,3,0,0,0,0,2,1,0,0,0,16
1,8,3,38,3,0,0,0,0,2,0,0,0,1,16
1,7,3,38,3,0,0,0,0,2,0,1,0,0,16
2,7,3,37,3,0,0,0,0,2,1,0,0,0,16
2,8,3,36,3,0,0,0,0,2,0,1,0,0,16
2,8,2,35,3,0,0,0,0,2,0,0,0,1,16
2,7,2,35,3,0,0,0,0,2,1,0,0,0,16
2,8,2,34,3,0,0,0,0,2,0,0,1,0,16
2,7,2,34,3,0,0,0,0,2,0,1,0,0,16
3,7,2,33,3,0,0,0,1,2,1,0,0,0,16
3,8,2,32,3,0,0,0,1,2,0,0,0,1,16
3,7,2,32,3,0,0,0,1,2,1,0,0,0,16
3,8,2,31,3,0,0,0,1,2,0,0,0,1,16
3,7,2,31,3,0,0,0,1,2,1,0,0,0,16
3,8,2,30,3,0,0,0,1,2,0,0,1,0,16
3,7,2,30,3,0,0,0,1,2,1,0,0,0,16
3,8,2,29,3,0,0,0,1,2,0,0,0,1,16
3,7,2,29,3,0,0,0,1,2,1,0,0,0,16
3,8,2,28,3,0,0,0,1,2,0,0,1,0,16
3,7,2,28,3,0,0,0,1,2,1,0,0,0,16
3,8,2,27,3,0,0,0,1,2,0,0,0,1,16
3,7,2,27,3,0,0,0,1,2,1,0,0,0,16
3,8,2,26,3,0,0,0,1,2,0,0,1,0,16
3,7,2,26,3,0,0,0,1,2,0,1,0,0,16
4,7,2,25,3,0,0,0,1,2,0,0,0,1,16
4,6,2,25,3,0,0,0,1,2,1,0,0,0,16
4,7,2,24,3,0,0,0,1,2,0,0,1,0,16
4,6,2,24,3,0,0,0,1,2,0,1,0,0,16
5,6,2,23,3,0,0,0,2,2,0,0,0,1,16
5,5,2,23,3,0,0,0,2,2,1,0,0,0,16
5,6,2,22,3,0,0,0,2,2,0,0,1,0,16
5,5,2,22,3,0,0,0,2,2,0,1,0,0,16
6,5,2,21,3,0,0,0,3,2,0,0,0,1,16
6,4,2,21,3,0,0,0,3,2,0,1,0,0,16
7,4,2,20,3,0,0,1,3,2,0,0,0,1,16
7,3,2,20,3,0,0,1,3,2,0,0,0,1,16
7,2,2,20,3,0,0,1,3,2,0,0,1,0,16
7,1,2,20,3,0,0,1,3,2,0,1,0,0,16
8,1,2,19,3,0,0,2,3,2,0,0,1,0,16
8,0,2,19,3,0,0,2,3,2,0,1,0,0,16
9,0,2,18,3,0,0,3,3,2,1,0,0,0,16
9,1,2,17,3,0,0,3,3,2,0,0,1,0,16
9,0,2,17,3,0,0,3,3,2,0,1,0,0,16
10,0,2,16,3,0,1,3,3,2,1,0,0,0,16
10,1,2,15,3,0,1,3,3,2,0,0,0,1,16
10,0,2,15,3,0,1,3,3,2,0,1,0,0,16
11,0,2,14,3,0,1,3,3,2,1,0,0,0,16
11,1,2,13,3,0,1,3,3,2,1,0,0,0,16
11,2,2,12,3,0,1,3,3,2,0,0,0,1,16
11,1,2,12,3,0,1,3,3,2,1,0,0,0,16
11,2,2,11,3,0,1,3,3,2,0,0,1,0,16
11,1,2,11,3,0,1,3,3,2,0,1,0,0,16
12,1,2,10,3,0,1,3,3,2,0,0,0,1,16
12,0,2,10,3,0,1,3,3,2,0,1,0,0,16
13,0,2,9,3,0,1,3,4,2,1,0,0,0,16
13,1,2,8,3,0,1,3,4,2,1,0,0,0,16
13,2,2,7,3,0,1,3,4,2,0,0,0,1,16
13,1,2,7,3,0,1,3,4,2,1,0,0,0,16
13,2,2,6,3,0,1,3,4,2,0,0,1,0,16
13,1,2,6,3,0,1,3,4,2,0,1,0,0,16
14,1,2,5,3,0,2,3,4,2,0,0,0,1,16
14,0,2,5,3,0,2,3,4,2,0,1,0,0,16
15,0,2,4,3,0,2,4,4,2,1,0,0,0,16
15,1,2,3,3,0,2,4,4,2,1,0,0,0,16
15,2,2,2,3,0,2,4,4,2,0,0,0,1,16
15,1,2,2,3,0,2,4,4,2,0,1,0,0,16
16,1,2,1,3,0,2,4,5,2,0,0,0,1,16
16,0,2,1,3,0,2,4,5,2,1,0,0,0,16
16,1,2,0,2,0,2,4,5,2,0,0,0,1,16
16,0,2,0,1,0,2,4,5,2,1,0,0,0,16
0,8,3,35,4,0,0,0,0,3,0,0,0,1,6
0,7,3,35,4,0,0,0,0,3,0,1,0,0,6
1,7,3,34,4,0,0,0,0,3,0,0,0,1,6
1,6,3,34,4,0,0,0,0,3,0,0,1,0,6
1,5,3,34,4,0,0,0,0,3,0,1,0,0,6
2,5,3,33,4,0,0,0,0,3,0,0,1,0,6
2,4,3,33,4,0,0,0,0,3,0,1,0,0,6
3,4,3,32,4,0,0,0,0,3,0,1,0,0,6
3,4,2,31,4,0,0,0,0,3,0,0,0,1,6
3,3,2,31,4,0,0,0,0,3,0,0,0,1,6
3,2,2,31,4,0,0,0,0,3,0,1,0,0,6
4,2,2,30,4,0,0,0,0,3,0,0,1,0,6
4,1,2,30,4,0,0,0,0,3,0,1,0,0,6
5,1,2,29,4,0,0,0,1,3,0,1,0,0,6
5,1,1,28,4,0,0,0,1,3,0,0,1,0,6
5,0,1,28,4,0,0,0,1,3,0,1,0,0,6
6,0,1,27,4,0,0,0,1,3,0,1,0,0,6
0,8,3,35,4,0,0,0,0,3,0,0,0,1,12
0,7,3,35,4,0,0,0,0,3,0,1,0,0,12
1,7,3,34,4,0,0,0,0,3,0,0,0,1,12
1,6,3,34,4,0,0,0,0,3,0,0,0,1,12
1,5,3,34,4,0,0,0,0,3,0,0,0,1,12
1,4,3,34,4,0,0,0,0,3,0,0,1,0,12
1,3,3,34,4,0,0,0,0,3,0,1,0,0,12
2,3,3,33,4,0,0,0,0,3,0,0,1,0,12
2,2,3,33,4,0,0,0,0,3,0,1,0,0,12
3,2,3,32,4,0,0,0,1,3,0,0,1,0,12
3,1,3,32,4,0,0,0,1,3,0,1,0,0,12
4,1,3,31,4,0,0,0,2,3,0,0,0,1,12
4,0,3,31,4,0,0,0,2,3,0,1,0,0,12
5,0,3,30,4,0,0,1,2,3,1,0,0,0,12
5,1,3,29,4,0,0,1,2,3,0,0,0,1,12
5,0,3,29,4,0,0,1,2,3,1,0,0,0,12
5,1,3,28,4,0,0,1,2,3,0,0,0,1,12
5,0,3,28,4,0,0,1,2,3,1,0,0,0,12
5,1,3,27,4,0,0,1,2,3,0,0,0,1,12
5,0,3,27,4,0,0,1,2,3,1,0,0,0,12
5,1,3,26,4,0,0,1,2,3,0,0,1,0,12
5,0,3,26,4,0,0,1,2,3,0,1,0,0,12
6,0,3,25,4,0,0,1,2,3,1,0,0,0,12
6,1,3,24,4,0,0,1,2,3,0,0,0,1,12
6,0,3,24,4,0,0,1,2,3,0,1,0,0,12
7,0,3,23,4,0,0,1,3,3,1,0,0,0,12
7,1,3,22,4,0,0,1,3,3,0,0,1,0,12
7,0,3,22,4,0,0,1,3,3,1,0,0,0,12
7,1,3,21,4,0,0,1,3,3,0,0,0,1,12
7,0,3,21,4,0,0,1,3,3,1,0,0,0,12
7,1,3,20,4,0,0,1,3,3,0,0,0,1,12
7,0,3,20,4,0,0,1,3,3,1,0,0,0,12
7,1,3,19,4,0,0,1,3,3,0,0,0,1,12
7,0,3,19,4,0,0,1,3,3,1,0,0,0,12
7,1,3,18,4,0,0,1,3,3,0,0,1,0,12
7,0,3,18,4,0,0,1,3,3,0,1,0,0,12
8,0,3,17,4,0,0,2,3,3,1,0,0,0,12
8,1,3,16,4,0,0,2,3,3,0,0,0,1,12
8,0,3,16,4,0,0,2,3,3,1,0,0,0,12
8,1,3,15,4,0,0,2,3,3,0,0,0,1,12
8,0,3,15,4,0,0,2,3,3,1,0,0,0,12
8,1,3,14,4,0,0,2,3,3,0,0,1,0,12
8,0,3,14,4,0,0,2,3,3,0,1,0,0,12
9,0,3,13,4,0,0,3,3,3,1,0,0,0,12
9,1,3,12,4,0,0,3,3,3,0,0,1,0,12
9,0,3,12,4,0,0,3,3,3,0,1,0,0,12
10,0,3,11,4,0,1,3,3,3,1,0,0,0,12
10,1,3,10,4,0,1,3,3,3,0,0,1,0,12
10,0,3,10,4,0,1,3,3,3,1,0,0,0,12
10,1,3,9,4,0,1,3,3,3,0,0,0,1,12
10,0,3,9,4,0,1,3,3,3,1,0,0,0,12
10,1,3,8,4,0,1,3,3,3,0,0,0,1,12
10,0,3,8,4,0,1,3,3,3,1,0,0,0,12
10,1,3,7,4,0,1,3,3,3,0,0,0,1,12
10,0,3,7,4,0,1,3,3,3,1,0,0,0,12
10,1,3,6,4,0,1,3,3,3,0,0,0,1,12
10,0,3,6,4,0,1,3,3,3,0,1,0,0,12
11,0,3,5,4,0,2,3,3,3,1,0,0,0,12
11,1,3,4,4,0,2,3,3,3,1,0,0,0,12
11,2,3,3,4,0,2,3,3,3,0,0,1,0,12
11,1,3,3,4,0,2,3,3,3,0,0,0,1,12
11,0,3,3,4,0,2,3,3,3,1,0,0,0,12
11,1,3,2,4,0,2,3,3,3,0,0,0,1,12
11,0,3,2,4,0,2,3,3,3,1,0,0,0,12
11,1,3,1,4,0,2,3,3,3,0,0,0,1,12
11,0,3,1,4,0,2,3,3,3,1,0,0,0,12
11,1,3,0,3,0,2,3,3,3,0,1,0,0,12
12,1,3,0,2,0,3,3,3,3,0,0,0,1,12
12,0,3,0,1,0,3,3,3,3,1,0,0,0,12
0,8,3,30,6,0,0,0,0,5,0,0,0,1,13
0,7,3,30,6,0,0,0,0,5,0,1,0,0,13
1,7,3,29,6,0,0,0,0,5,0,0,1,0,13
1,6,3,29,6,0,0,0,0,5,0,0,0,1,13
1,5,3,29,6,0,0,0,0,5,0,0,1,0,13
1,4,3,29,6,0,0,0,0,5,0,1,0,0,13
2,4,3,28,6,0,0,0,0,5,0,0,0,1,13
2,3,3,28,6,0,0,0,0,5,0,0,0,1,13
2,2,3,28,6,0,0,0,0,5,0,0,1,0,13
2,1,3,28,6,0,0,0,0,5,0,0,0,1,13
2,0,3,28,6,0,0,0,0,5,0,1,0,0,13
3,0,3,27,6,0,0,0,0,5,1,0,0,0,13
3,1,3,26,6,0,0,0,0,5,0,0,0,1,13
3,0,3,26,6,0,0,0,0,5,1,0,0,0,13
3,1,3,25,6,0,0,0,0,5,0,0,1,0,13
3,0,3,25,6,0,0,0,0,5,1,0,0,0,13
3,1,3,24,6,0,0,0,0,5,0,0,1,0,13
3,0,3,24,6,0,0,0,0,5,1,0,0,0,13
3,1,3,23,6,0,0,0,0,5,0,1,0,0,13
4,1,3,22,6,0,0,0,1,5,0,0,1,0,13
4,0,3,22,6,0,0,0,1,5,1,0,0,0,13
4,1,3,21,6,0,0,0,1,5,0,0,0,1,13
4,0,3,21,6,0,0,0,1,5,1,0,0,0,13
4,1,3,20,6,0,0,0,1,5,0,0,1,0,13
4,0,3,20,6,0,0,0,1,5,1,0,0,0,13
4,1,3,19,6,0,0,0,1,5,0,1,0,0,13
5,1,3,18,6,0,0,1,1,5,0,0,0,1,13
5,0,3,18,6,0,0,1,1,5,1,0,0,0,13
5,1,3,17,6,0,0,1,1,5,0,0,0,1,13
5,0,3,17,6,0,0,1,1,5,1,0,0,0,13
5,1,3,16,6,0,0,1,1,5,0,1,0,0,13
6,1,3,15,6,0,1,1,1,5,0,0,0,1,13
6,0,3,15,6,0,1,1,1,5,1,0,0,0,13
6,1,3,14,6,0,1,1,1,5,0,0,1,0,13
6,0,3,14,6,0,1,1,1,5,1,0,0,0,13
6,1,3,13,6,0,1,1,1,5,0,1,0,0,13
7,1,3,12,6,0,1,1,1,5,0,0,0,1,13
7,0,3,12,6,0,1,1,1,5,1,0,0,0,13
7,1,3,11,6,0,1,1,1,5,0,0,1,0,13
7,0,3,11,6,0,1,1,1,5,0,1,0,0,13
8,0,3,10,6,0,1,1,2,5,1,0,0,0,13
8,1,3,9,6,0,1,1,2,5,0,0,0,1,13
8,0,3,9,6,0,1,1,2,5,1,0,0,0,13
8,1,3,8,6,0,1,1,2,5,0,0,1,0,13
8,0,3,8,6,0,1,1,2,5,1,0,0,0,13
8,1,3,7,6,0,1,1,2,5,0,1,0,0,13
9,1,3,6,6,0,1,2,2,5,0,0,0,1,13
9,0,3,6,6,0,1,2,2,5,1,0,0,0,13
9,1,3,5,6,0,1,2,2,5,0,0,0,1,13
9,0,3,5,6,0,1,2,2,5,0,1,0,0,13
10,0,3,4,6,0,2,2,2,5,0,1,0,0,13
11,0,3,3,6,0,2,2,3,5,1,0,0,0,13
11,1,3,2,6,0,2,2,3,5,0,0,0,1,13
11,0,3,2,6,0,2,2,3,5,1,0,0,0,13
11,1,3,1,6,0,2,2,3,5,0,0,0,1,13
11,0,3,1,6,0,2,2,3,5,0,1,0,0,13
12,1,3,0,5,1,2,2,3,5,0,1,0,0,13
12,1,2,0,4,1,2,2,3,5,0,0,0,1,13
12,0,2,0,3,1,2,2,3,5,1,0,0,0,13
12,1,2,0,2,1,2,2,3,5,0,0,1,0,13
12,0,2,0,1,1,2,2,3,5,0,1,0,0,13
0,8,3,30,6,0,0,0,0,5,0,0,0,1,14
0,7,3,30,6,0,0,0,0,5,0,1,0,0,14
1,7,3,29,6,0,0,0,0,5,0,0,0,1,14
1,6,3,29,6,0,0,0,0,5,0,0,0,1,14
1,5,3,29,6,0,0,0,0,5,0,0,0,1,14
1,4,3,29,6,0,0,0,0,5,0,1,0,0,14
2,4,3,28,6,0,0,0,0,5,0,0,0,1,14
2,3,3,28,6,0,0,0,0,5,0,0,1,0,14
2,2,3,28,6,0,0,0,0,5,0,1,0,0,14
3,2,3,27,6,0,0,0,0,5,0,0,0,1,14
3,1,3,27,6,0,0,0,0,5,0,1,0,0,14
4,1,3,26,6,0,0,0,1,5,0,0,1,0,14
4,0,3,26,6,0,0,0,1,5,0,1,0,0,14
5,0,3,25,6,0,0,0,1,5,1,0,0,0,14
5,1,3,24,6,0,0,0,1,5,0,0,0,1,14
5,0,3,24,6,0,0,0,1,5,1,0,0,0,14
5,1,3,23,6,0,0,0,1,5,0,0,0,1,14
5,0,3,23,6,0,0,0,1,5,1,0,0,0,14
5,1,3,22,6,0,0,0,1,5,0,0,0,1,14
5,0,3,22,6,0,0,0,1,5,1,0,0,0,14
5,1,3,21,6,0,0,0,1,5,0,0,0,1,14
5,0,3,21,6,0,0,0,1,5,1,0,0,0,14
5,1,3,20,6,0,0,0,1,5,0,0,1,0,14
5,0,3,20,6,0,0,0,1,5,0,1,0,0,14
6,0,3,19,6,0,0,0,1,5,1,0,0,0,14
6,1,3,18,6,0,0,0,1,5,0,1,0,0,14
7,1,3,17,6,0,0,0,2,5,0,0,0,1,14
7,0,3,17,6,0,0,0,2,5,1,0,0,0,14
7,1,3,16,6,0,0,0,2,5,1,0,0,0,14
7,2,3,15,6,0,0,0,2,5,0,0,1,0,14
7,1,3,15,6,0,0,0,2,5,0,0,1,0,14
7,0,3,15,6,0,0,0,2,5,0,1,0,0,14
8,0,3,14,6,0,0,0,3,5,0,1,0,0,14
9,0,3,13,6,0,0,1,3,5,1,0,0,0,14
9,1,3,12,6,0,0,1,3,5,0,0,0,1,14
9,0,3,12,6,0,0,1,3,5,1,0,0,0,14
9,1,3,11,6,0,0,1,3,5,0,0,1,0,14
9,0,3,11,6,0,0,1,3,5,0,1,0,0,14
10,0,3,10,6,0,0,1,4,5,1,0,0,0,14
10,1,3,9,6,0,0,1,4,5,0,0,0,1,14
10,0,3,9,6,0,0,1,4,5,1,0,0,0,14
10,1,3,8,6,0,0,1,4,5,0,0,1,0,14
10,0,3,8,6,0,0,1,4,5,0,1,0,0,14
11,0,3,7,6,0,0,2,4,5,1,0,0,0,14
11,1,3,6,6,0,0,2,4,5,0,0,0,1,14
11,0,3,6,6,0,0,2,4,5,1,0,0,0,14
11,1,3,5,6,0,0,2,4,5,0,0,0,1,14
11,0,3,5,6,0,0,2,4,5,1,0,0,0,14
11,1,3,4,6,0,0,2,4,5,0,0,0,1,14
11,0,3,4,6,0,0,2,4,5,1,0,0,0,14
11,1,3,3,6,0,0,2,4,5,0,0,0,1,14
11,0,3,3,6,0,0,2,4,5,0,1,0,0,14
12,0,3,2,6,0,1,2,4,5,1,0,0,0,14
12,1,3,1,6,0,1,2,4,5,0,0,1,0,14
12,0,3,1,6,0,1,2,4,5,0,1,0,0,14
13,1,3,0,5,1,1,2,4,5,1,0,0,0,14
13,2,3,0,4,1,1,2,4,5,0,0,1,0,14
13,1,3,0,3,1,1,2,4,5,0,1,0,0,14
14,1,3,0,2,1,1,2,5,5,0,0,1,0,14
14,0,3,0,1,1,1,2,5,5,1,0,0,0,14
0,8,3,34,5,0,0,0,0,4,0,0,0,1,16
0,7,3,34,5,0,0,0,0,4,0,1,0,0,16
1,7,3,33,5,0,0,0,0,4,0,0,0,1,16
1,6,3,33,5,0,0,0,0,4,0,0,1,0,16
1,5,3,33,5,0,0,0,0,4,0,1,0,0,16
2,5,3,32,5,0,0,0,0,4,0,0,1,0,16
2,4,3,32,5,0,0,0,0,4,0,0,1,0,16
2,3,3,32,5,0,0,0,0,4,0,0,0,1,16
2,2,3,32,5,0,0,0,0,4,0,1,0,0,16
3,2,3,31,5,0,0,0,0,4,0,1,0,0,16
4,2,3,30,5,0,0,0,1,4,0,0,1,0,16
4,1,3,30,5,0,0,0,1,4,1,0,0,0,16
4,2,3,29,5,0,0,0,1,4,0,0,1,0,16
4,1,3,29,5,0,0,0,1,4,0,1,0,0,16
5,1,3,28,5,0,0,0,2,4,0,0,0,1,16
5,0,3,28,5,0,0,0,2,4,1,0,0,0,16
5,1,3,27,5,0,0,0,2,4,1,0,0,0,16
5,2,3,26,5,0,0,0,2,4,0,0,0,1,16
5,1,3,26,5,0,0,0,2,4,0,0,1,0,16
5,0,3,26,5,0,0,0,2,4,0,1,0,0,16
6,0,3,25,5,0,0,1,2,4,1,0,0,0,16
6,1,3,24,5,0,0,1,2,4,0,0,0,1,16
6,0,3,24,5,0,0,1,2,4,1,0,0,0,16
6,1,3,23,5,0,0,1,2,4,0,0,0,1,16
6,0,3,23,5,0,0,1,2,4,1,0,0,0,16
6,1,3,22,5,0,0,1,2,4,0,0,1,0,16
6,0,3,22,5,0,0,1,2,4,0,1,0,0,16
7,0,3,21,5,0,1,1,2,4,1,0,0,0,16
7,1,3,20,5,0,1,1,2,4,0,0,0,1,16
7,0,3,20,5,0,1,1,2,4,1,0,0,0,16
7,1,3,19,5,0,1,1,2,4,0,0,0,1,16
7,0,3,19,5,0,1,1,2,4,1,0,0,0,16
7,1,3,18,5,0,1,1,2,4,0,0,0,1,16
7,0,3,18,5,0,1,1,2,4,1,0,0,0,16
7,1,3,17,5,0,1,1,2,4,0,0,1,0,16
7,0,3,17,5,0,1,1,2,4,0,1,0,0,16
8,0,3,16,5,0,1,1,2,4,1,0,0,0,16
8,1,3,15,5,0,1,1,2,4,0,1,0,0,16
9,1,3,14,5,0,1,1,3,4,0,0,0,1,16
9,0,3,14,5,0,1,1,3,4,1,0,0,0,16
9,1,3,13,5,0,1,1,3,4,0,0,0,1,16
9,0,3,13,5,0,1,1,3,4,0,1,0,0,16
10,0,3,12,5,0,1,1,4,4,1,0,0,0,16
10,1,3,11,5,0,1,1,4,4,0,0,1,0,16
10,0,3,11,5,0,1,1,4,4,0,1,0,0,16
11,0,3,10,5,0,1,2,4,4,1,0,0,0,16
11,1,3,9,5,0,1,2,4,4,0,0,1,0,16
11,0,3,9,5,0,1,2,4,4,0,1,0,0,16
12,0,3,8,5,0,1,2,4,4,1,0,0,0,16
12,1,3,7,5,0,1,2,4,4,0,0,0,1,16
12,0,3,7,5,0,1,2,4,4,0,1,0,0,16
13,0,3,6,5,0,1,3,4,4,1,0,0,0,16
13,1,3,5,5,0,1,3,4,4,0,0,0,1,16
13,0,3,5,5,0,1,3,4,4,1,0,0,0,16
13,1,3,4,5,0,1,3,4,4,0,0,0,1,16
13,0,3,4,5,0,1,3,4,4,0,1,0,0,16
14,1,3,3,5,1,1,3,4,4,0,0,1,0,16
14,0,3,3,5,1,1,3,4,4,0,1,0,0,16
15,0,3,2,5,1,2,3,4,4,1,0,0,0,16
15,1,3,1,5,1,2,3,4,4,0,0,0,1,16
15,0,3,1,5,1,2,3,4,4,0,1,0,0,16
16,0,3,0,4,1,2,3,5,4,1,0,0,0,16
16,1,3,0,3,1,2,3,5,4,0,0,0,1,16
16,0,3,0,2,1,2,3,5,4,1,0,0,0,16
16,1,3,0,1,1,2,3,5,4,0,0,0,1,16
0,8,3,30,6,0,0,0,0,5,0,0,0,1,14
0,7,3,30,6,0,0,0,0,5,0,1,0,0,14
1,7,3,29,6,0,0,0,0,5,0,0,0,1,14
1,6,3,29,6,0,0,0,0,5,0,0,1,0,14
1,5,3,29,6,0,0,0,0,5,0,0,1,0,14
1,4,3,29,6,0,0,0,0,5,0,1,0,0,14
2,4,3,28,6,0,0,0,0,5,0,0,0,1,14
2,3,3,28,6,0,0,0,0,5,0,1,0,0,14
3,3,3,27,6,0,0,0,0,5,0,0,0,1,14
3,2,3,27,6,0,0,0,0,5,0,0,0,1,14
3,1,3,27,6,0,0,0,0,5,0,0,0,1,14
3,0,3,27,6,0,0,0,0,5,1,0,0,0,14
3,1,3,26,6,0,0,0,0,5,0,0,1,0,14
3,0,3,26,6,0,0,0,0,5,1,0,0,0,14
3,1,3,25,6,0,0,0,0,5,0,1,0,0,14
4,1,3,24,6,0,0,0,1,5,0,0,1,0,14
4,0,3,24,6,0,0,0,1,5,0,1,0,0,14
5,0,3,23,6,0,0,0,2,5,1,0,0,0,14
5,1,3,22,6,0,0,0,2,5,0,0,1,0,14
5,0,3,22,6,0,0,0,2,5,1,0,0,0,14
5,1,3,21,6,0,0,0,2,5,0,1,0,0,14
6,1,3,20,6,0,0,0,2,5,0,0,0,1,14
6,0,3,20,6,0,0,0,2,5,0,1,0,0,14
7,0,3,19,6,0,0,1,2,5,1,0,0,0,14
7,1,3,18,6,0,0,1,2,5,0,0,0,1,14
7,0,3,18,6,0,0,1,2,5,1,0,0,0,14
7,1,3,17,6,0,0,1,2,5,0,0,0,1,14
7,0,3,17,6,0,0,1,2,5,1,0,0,0,14
7,1,3,16,6,0,0,1,2,5,0,0,1,0,14
7,0,3,16,6,0,0,1,2,5,0,1,0,0,14
8,0,3,15,6,0,0,1,2,5,1,0,0,0,14
8,1,3,14,6,0,0,1,2,5,0,0,0,1,14
8,0,3,14,6,0,0,1,2,5,0,1,0,0,14
8,0,2,13,6,0,0,1,2,5,1,0,0,0,14
8,1,2,12,6,0,0,1,2,5,0,0,1,0,14
8,0,2,12,6,0,0,1,2,5,0,1,0,0,14
9,0,2,11,6,0,1,1,2,5,1,0,0,0,14
9,1,2,10,6,0,1,1,2,5,0,0,0,1,14
9,0,2,10,6,0,1,1,2,5,1,0,0,0,14
9,1,2,9,6,0,1,1,2,5,0,0,0,1,14
9,0,2,9,6,0,1,1,2,5,1,0,0,0,14
9,1,2,8,6,0,1,1,2,5,0,1,0,0,14
10,2,2,7,6,1,1,1,2,5,0,0,0,1,14
10,1,2,7,6,1,1,1,2,5,0,0,1,0,14
10,0,2,7,6,1,1,1,2,5,1,0,0,0,14
10,1,2,6,6,1,1,1,2,5,0,0,1,0,14
10,0,2,6,6,1,1,1,2,5,0,1,0,0,14
11,0,2,5,6,1,1,1,3,5,0,1,0,0,14
12,0,2,4,6,1,1,2,3,5,1,0,0,0,14
12,1,2,3,6,1,1,2,3,5,0,1,0,0,14
13,1,2,2,6,1,2,2,3,5,0,0,0,1,14
13,0,2,2,6,1,2,2,3,5,1,0,0,0,14
13,1,2,1,6,1,2,2,3,5,1,0,0,0,14
13,2,2,0,5,1,2,2,3,5,0,0,1,0,14
13,1,2,0,4,1,2,2,3,5,0,1,0,0,14
14,1,2,0,3,1,2,2,4,5,0,0,0,1,14
14,0,2,0,2,1,2,2,4,5,1,0,0,0,14
14,1,2,0,1,1,2,2,4,5,1,0,0,0,14
0,8,3,30,6,0,0,0,0,5,0,0,0,1,5
0,7,3,30,6,0,0,0,0,5,0,0,0,1,5
0,6,3,30,6,0,0,0,0,5,0,0,0,1,5
0,5,3,30,6,0,0,0,0,5,0,1,0,0,5
1,5,3,29,6,0,0,0,0,5,0,1,0,0,5
1,5,2,28,6,0,0,0,0,5,0,0,1,0,5
1,4,2,28,6,0,0,0,0,5,0,0,1,0,5
1,3,2,28,6,0,0,0,0,5,0,0,0,1,5
1,2,2,28,6,0,0,0,0,5,0,0,1,0,5
1,1,2,28,6,0,0,0,0,5,0,1,0,0,5
2,1,2,27,6,0,0,0,0,5,0,0,0,1,5
